project,bucket_end,history_rps,rolling_mean_5,rolling_std_5,hour_of_day,day_of_week,target_next_rps
de.wikipedia.org,2024-01-07 14:00:00,"[583635, 678004, 846182, 1179892, 1642553, 1967359, 2204729, 2273801, 2282059, 2313034]",2208196.4,125511.15145292868,14,6,2323346
de.wikipedia.org,2024-01-07 15:00:00,"[678004, 846182, 1179892, 1642553, 1967359, 2204729, 2273801, 2282059, 2313034, 2323346]",2279393.8,41657.34989842729,15,6,2404597
de.wikipedia.org,2024-01-07 16:00:00,"[846182, 1179892, 1642553, 1967359, 2204729, 2273801, 2282059, 2313034, 2323346, 2404597]",2319367.4,46450.488585589716,16,6,2511839
de.wikipedia.org,2024-01-07 17:00:00,"[1179892, 1642553, 1967359, 2204729, 2273801, 2282059, 2313034, 2323346, 2404597, 2511839]",2366975.0,82975.70916599629,17,6,2602257
de.wikipedia.org,2024-01-07 18:00:00,"[1642553, 1967359, 2204729, 2273801, 2282059, 2313034, 2323346, 2404597, 2511839, 2602257]",2431014.6,111414.88427063952,18,6,2703669
de.wikipedia.org,2024-01-07 19:00:00,"[1967359, 2204729, 2273801, 2282059, 2313034, 2323346, 2404597, 2511839, 2602257, 2703669]",2509141.6,135623.1848934392,19,6,3103443
de.wikipedia.org,2024-01-07 20:00:00,"[2204729, 2273801, 2282059, 2313034, 2323346, 2404597, 2511839, 2602257, 2703669, 3103443]",2665161.0,240388.07149440673,20,6,3191454
de.wikipedia.org,2024-01-07 21:00:00,"[2273801, 2282059, 2313034, 2323346, 2404597, 2511839, 2602257, 2703669, 3103443, 3191454]",2822532.4,273566.83302154887,21,6,2970146
de.wikipedia.org,2024-01-07 22:00:00,"[2282059, 2313034, 2323346, 2404597, 2511839, 2602257, 2703669, 3103443, 3191454, 2970146]",2914193.8,226911.6063575418,22,6,2181229
de.wikipedia.org,2024-01-07 23:00:00,"[2313034, 2323346, 2404597, 2511839, 2602257, 2703669, 3103443, 3191454, 2970146, 2181229]",2829988.2,363847.3034081193,23,6,1409501
de.wikipedia.org,2024-01-08 00:00:00,"[2323346, 2404597, 2511839, 2602257, 2703669, 3103443, 3191454, 2970146, 2181229, 1409501]",2571154.6,682462.8170995399,0,0,1021801
de.wikipedia.org,2024-01-08 01:00:00,"[2404597, 2511839, 2602257, 2703669, 3103443, 3191454, 2970146, 2181229, 1409501, 1021801]",2154826.2,846084.681038819,1,0,775613
de.wikipedia.org,2024-01-08 02:00:00,"[2511839, 2602257, 2703669, 3103443, 3191454, 2970146, 2181229, 1409501, 1021801, 775613]",1671658.0,804943.568867781,2,0,671734
de.wikipedia.org,2024-01-08 03:00:00,"[2602257, 2703669, 3103443, 3191454, 2970146, 2181229, 1409501, 1021801, 775613, 671734]",1211975.6,547157.768946252,3,0,603733
de.wikipedia.org,2024-01-08 04:00:00,"[2703669, 3103443, 3191454, 2970146, 2181229, 1409501, 1021801, 775613, 671734, 603733]",896476.4,293160.80966977833,4,0,666958
de.wikipedia.org,2024-01-08 05:00:00,"[3103443, 3191454, 2970146, 2181229, 1409501, 1021801, 775613, 671734, 603733, 666958]",747967.8,147598.60161586897,5,0,862846
de.wikipedia.org,2024-01-08 06:00:00,"[3191454, 2970146, 2181229, 1409501, 1021801, 775613, 671734, 603733, 666958, 862846]",716176.8,91745.0565456254,6,0,1158468
de.wikipedia.org,2024-01-08 07:00:00,"[2970146, 2181229, 1409501, 1021801, 775613, 671734, 603733, 666958, 862846, 1158468]",792747.8,202414.9354789809,7,0,1559478
de.wikipedia.org,2024-01-08 08:00:00,"[2181229, 1409501, 1021801, 775613, 671734, 603733, 666958, 862846, 1158468, 1559478]",970296.6,352270.3531151039,8,0,1741122
de.wikipedia.org,2024-01-08 09:00:00,"[1409501, 1021801, 775613, 671734, 603733, 666958, 862846, 1158468, 1559478, 1741122]",1197774.4,405350.26468356967,9,0,1905731
de.wikipedia.org,2024-01-08 10:00:00,"[1021801, 775613, 671734, 603733, 666958, 862846, 1158468, 1559478, 1741122, 1905731]",1445529.0,383162.88266584487,10,0,1972101
de.wikipedia.org,2024-01-08 11:00:00,"[775613, 671734, 603733, 666958, 862846, 1158468, 1559478, 1741122, 1905731, 1972101]",1667380.0,291800.6973788788,11,0,2058773
de.wikipedia.org,2024-01-08 12:00:00,"[671734, 603733, 666958, 862846, 1158468, 1559478, 1741122, 1905731, 1972101, 2058773]",1847441.0,177665.6821414873,12,0,2107824
de.wikipedia.org,2024-01-08 13:00:00,"[603733, 666958, 862846, 1158468, 1559478, 1741122, 1905731, 1972101, 2058773, 2107824]",1957110.2,128503.24760938923,13,0,2156513
de.wikipedia.org,2024-01-08 14:00:00,"[666958, 862846, 1158468, 1559478, 1741122, 1905731, 1972101, 2058773, 2107824, 2156513]",2040188.4,90737.04950371705,14,0,2126984
de.wikipedia.org,2024-01-08 15:00:00,"[862846, 1158468, 1559478, 1741122, 1905731, 1972101, 2058773, 2107824, 2156513, 2126984]",2084439.0,64544.81625351489,15,0,2060251
de.wikipedia.org,2024-01-08 16:00:00,"[1158468, 1559478, 1741122, 1905731, 1972101, 2058773, 2107824, 2156513, 2126984, 2060251]",2102069.0,38056.05109834703,16,0,2360771
de.wikipedia.org,2024-01-08 17:00:00,"[1559478, 1741122, 1905731, 1972101, 2058773, 2107824, 2156513, 2126984, 2060251, 2360771]",2162468.6,103973.97550656606,17,0,2365095
de.wikipedia.org,2024-01-08 18:00:00,"[1741122, 1905731, 1972101, 2058773, 2107824, 2156513, 2126984, 2060251, 2360771, 2365095]",2213922.8,125607.87403089028,18,0,2436631
de.wikipedia.org,2024-01-08 19:00:00,"[1905731, 1972101, 2058773, 2107824, 2156513, 2126984, 2060251, 2360771, 2365095, 2436631]",2269946.4,147984.14004155985,19,0,2809394
de.wikipedia.org,2024-01-08 20:00:00,"[1972101, 2058773, 2107824, 2156513, 2126984, 2060251, 2360771, 2365095, 2436631, 2809394]",2406428.4,239551.79491341743,20,0,3036049
de.wikipedia.org,2024-01-08 21:00:00,"[2058773, 2107824, 2156513, 2126984, 2060251, 2360771, 2365095, 2436631, 2809394, 3036049]",2601588.0,273156.46525169414,21,0,2676088
de.wikipedia.org,2024-01-08 22:00:00,"[2107824, 2156513, 2126984, 2060251, 2360771, 2365095, 2436631, 2809394, 3036049, 2676088]",2664651.4,245252.8217807901,22,0,2002634
de.wikipedia.org,2024-01-08 23:00:00,"[2156513, 2126984, 2060251, 2360771, 2365095, 2436631, 2809394, 3036049, 2676088, 2002634]",2592159.2,352987.85780102975,23,0,1286392
de.wikipedia.org,2024-01-09 00:00:00,"[2126984, 2060251, 2360771, 2365095, 2436631, 2809394, 3036049, 2676088, 2002634, 1286392]",2362111.4,638628.3969494624,0,1,896719
de.wikipedia.org,2024-01-09 01:00:00,"[2060251, 2360771, 2365095, 2436631, 2809394, 3036049, 2676088, 2002634, 1286392, 896719]",1979576.4,806830.7353517464,1,1,710909
de.wikipedia.org,2024-01-09 02:00:00,"[2360771, 2365095, 2436631, 2809394, 3036049, 2676088, 2002634, 1286392, 896719, 710909]",1514548.4,730343.2878986703,2,1,617568
de.wikipedia.org,2024-01-09 03:00:00,"[2365095, 2436631, 2809394, 3036049, 2676088, 2002634, 1286392, 896719, 710909, 617568]",1102844.4,504956.4869232199,3,1,545739
de.wikipedia.org,2024-01-09 04:00:00,"[2436631, 2809394, 3036049, 2676088, 2002634, 1286392, 896719, 710909, 617568, 545739]",811465.4,265006.3254585445,4,1,578316
de.wikipedia.org,2024-01-09 05:00:00,"[2809394, 3036049, 2676088, 2002634, 1286392, 896719, 710909, 617568, 545739, 578316]",669850.2,126230.58713544827,5,1,771039
de.wikipedia.org,2024-01-09 06:00:00,"[3036049, 2676088, 2002634, 1286392, 896719, 710909, 617568, 545739, 578316, 771039]",644714.2,84001.70711931991,6,1,1164278
de.wikipedia.org,2024-01-09 07:00:00,"[2676088, 2002634, 1286392, 896719, 710909, 617568, 545739, 578316, 771039, 1164278]",735388.0,227919.9573034358,7,1,1727304
de.wikipedia.org,2024-01-09 08:00:00,"[2002634, 1286392, 896719, 710909, 617568, 545739, 578316, 771039, 1164278, 1727304]",957335.2,443497.5840752236,8,1,2037270
de.wikipedia.org,2024-01-09 09:00:00,"[1286392, 896719, 710909, 617568, 545739, 578316, 771039, 1164278, 1727304, 2037270]",1255641.4,554141.7383679379,9,1,2242227
de.wikipedia.org,2024-01-09 10:00:00,"[896719, 710909, 617568, 545739, 578316, 771039, 1164278, 1727304, 2037270, 2242227]",1588423.6,547033.2378320717,10,1,2326805
de.wikipedia.org,2024-01-09 11:00:00,"[710909, 617568, 545739, 578316, 771039, 1164278, 1727304, 2037270, 2242227, 2326805]",1899576.8,421719.0426487284,11,1,2380569
de.wikipedia.org,2024-01-09 12:00:00,"[617568, 545739, 578316, 771039, 1164278, 1727304, 2037270, 2242227, 2326805, 2380569]",2142835.0,238348.97377836556,12,1,2383043
de.wikipedia.org,2024-01-09 13:00:00,"[545739, 578316, 771039, 1164278, 1727304, 2037270, 2242227, 2326805, 2380569, 2383043]",2273982.8,128907.95986656526,13,1,2447056
de.wikipedia.org,2024-01-09 14:00:00,"[578316, 771039, 1164278, 1727304, 2037270, 2242227, 2326805, 2380569, 2383043, 2447056]",2355940.0,68443.8168135004,14,1,2423279
de.wikipedia.org,2024-01-09 15:00:00,"[771039, 1164278, 1727304, 2037270, 2242227, 2326805, 2380569, 2383043, 2447056, 2423279]",2392150.4,41159.955080636326,15,1,4875380
de.wikipedia.org,2024-01-09 16:00:00,"[1164278, 1727304, 2037270, 2242227, 2326805, 2380569, 2383043, 2447056, 2423279, 4875380]",2901865.4,987074.7720817507,16,1,2235047
de.wikipedia.org,2024-01-09 17:00:00,"[1727304, 2037270, 2242227, 2326805, 2380569, 2383043, 2447056, 2423279, 4875380, 2235047]",2872761.0,1004016.3882955298,17,1,2321662
de.wikipedia.org,2024-01-09 18:00:00,"[2037270, 2242227, 2326805, 2380569, 2383043, 2447056, 2423279, 4875380, 2235047, 2321662]",2860484.8,1010284.8511855258,18,1,2389918
de.wikipedia.org,2024-01-09 19:00:00,"[2242227, 2326805, 2380569, 2383043, 2447056, 2423279, 4875380, 2235047, 2321662, 2389918]",2849057.2,1015207.781004342,19,1,2673490
de.wikipedia.org,2024-01-09 20:00:00,"[2326805, 2380569, 2383043, 2447056, 2423279, 4875380, 2235047, 2321662, 2389918, 2673490]",2899099.4,999024.5092364051,20,1,2784920
de.wikipedia.org,2024-01-09 21:00:00,"[2380569, 2383043, 2447056, 2423279, 4875380, 2235047, 2321662, 2389918, 2673490, 2784920]",2481007.4,211469.70156653647,21,1,2485616
de.wikipedia.org,2024-01-09 22:00:00,"[2383043, 2447056, 2423279, 4875380, 2235047, 2321662, 2389918, 2673490, 2784920, 2485616]",2531121.2,173530.93642160753,22,1,1752609
de.wikipedia.org,2024-01-09 23:00:00,"[2447056, 2423279, 4875380, 2235047, 2321662, 2389918, 2673490, 2784920, 2485616, 1752609]",2417310.6,360002.43199156306,23,1,1151497
de.wikipedia.org,2024-01-10 00:00:00,"[2423279, 4875380, 2235047, 2321662, 2389918, 2673490, 2784920, 2485616, 1752609, 1151497]",2169626.4,623346.6380692527,0,2,820766
de.wikipedia.org,2024-01-10 01:00:00,"[4875380, 2235047, 2321662, 2389918, 2673490, 2784920, 2485616, 1752609, 1151497, 820766]",1799081.6,751243.4709478945,1,2,630737
de.wikipedia.org,2024-01-10 02:00:00,"[2235047, 2321662, 2389918, 2673490, 2784920, 2485616, 1752609, 1151497, 820766, 630737]",1368245.0,676296.4789418913,2,2,567471
de.wikipedia.org,2024-01-10 03:00:00,"[2321662, 2389918, 2673490, 2784920, 2485616, 1752609, 1151497, 820766, 630737, 567471]",984616.0,434453.5962277214,3,2,512189
de.wikipedia.org,2024-01-10 04:00:00,"[2389918, 2673490, 2784920, 2485616, 1752609, 1151497, 820766, 630737, 567471, 512189]",736532.0,232118.63491585504,4,2,592016
de.wikipedia.org,2024-01-10 05:00:00,"[2673490, 2784920, 2485616, 1752609, 1151497, 820766, 630737, 567471, 512189, 592016]",624635.8,105337.95947786345,5,2,827532
de.wikipedia.org,2024-01-10 06:00:00,"[2784920, 2485616, 1752609, 1151497, 820766, 630737, 567471, 512189, 592016, 827532]",625989.0,107862.02798575595,6,2,1183606
de.wikipedia.org,2024-01-10 07:00:00,"[2485616, 1752609, 1151497, 820766, 630737, 567471, 512189, 592016, 827532, 1183606]",736562.8,248174.30743684972,7,2,1720066
de.wikipedia.org,2024-01-10 08:00:00,"[1752609, 1151497, 820766, 630737, 567471, 512189, 592016, 827532, 1183606, 1720066]",967081.8,442932.02528984065,8,2,2024305
de.wikipedia.org,2024-01-10 09:00:00,"[1151497, 820766, 630737, 567471, 512189, 592016, 827532, 1183606, 1720066, 2024305]",1269505.0,535618.9635873622,9,2,2235867
de.wikipedia.org,2024-01-10 10:00:00,"[820766, 630737, 567471, 512189, 592016, 827532, 1183606, 1720066, 2024305, 2235867]",1598275.2,523230.98506392,10,2,2295449
de.wikipedia.org,2024-01-10 11:00:00,"[630737, 567471, 512189, 592016, 827532, 1183606, 1720066, 2024305, 2235867, 2295449]",1891858.6,407407.2856337255,11,2,2284418
de.wikipedia.org,2024-01-10 12:00:00,"[567471, 512189, 592016, 827532, 1183606, 1720066, 2024305, 2235867, 2295449, 2284418]",2112021.0,219101.4409765486,12,2,2297708
de.wikipedia.org,2024-01-10 13:00:00,"[512189, 592016, 827532, 1183606, 1720066, 2024305, 2235867, 2295449, 2284418, 2297708]",2227549.4,104061.60781114234,13,2,2324097
de.wikipedia.org,2024-01-10 14:00:00,"[592016, 827532, 1183606, 1720066, 2024305, 2235867, 2295449, 2284418, 2297708, 2324097]",2287507.8,28921.256483078327,14,2,2284008
de.wikipedia.org,2024-01-10 15:00:00,"[827532, 1183606, 1720066, 2024305, 2235867, 2295449, 2284418, 2297708, 2324097, 2284008]",2297136.0,14588.766788183297,15,2,2171576
de.wikipedia.org,2024-01-10 16:00:00,"[1183606, 1720066, 2024305, 2235867, 2295449, 2284418, 2297708, 2324097, 2284008, 2171576]",2272361.4,52455.169787543346,16,2,2140979
de.wikipedia.org,2024-01-10 17:00:00,"[1720066, 2024305, 2235867, 2295449, 2284418, 2297708, 2324097, 2284008, 2171576, 2140979]",2243673.6,73155.65360134513,17,2,2218039
de.wikipedia.org,2024-01-10 18:00:00,"[2024305, 2235867, 2295449, 2284418, 2297708, 2324097, 2284008, 2171576, 2140979, 2218039]",2227739.8,68156.78204082114,18,2,2339425
de.wikipedia.org,2024-01-10 19:00:00,"[2235867, 2295449, 2284418, 2297708, 2324097, 2284008, 2171576, 2140979, 2218039, 2339425]",2230805.4,72620.40908890558,19,2,2825014
de.wikipedia.org,2024-01-10 20:00:00,"[2295449, 2284418, 2297708, 2324097, 2284008, 2171576, 2140979, 2218039, 2339425, 2825014]",2339006.6,252223.8943245465,20,2,2889669
de.wikipedia.org,2024-01-10 21:00:00,"[2284418, 2297708, 2324097, 2284008, 2171576, 2140979, 2218039, 2339425, 2825014, 2889669]",2482625.2,313097.11783049046,21,2,2538239
de.wikipedia.org,2024-01-10 22:00:00,"[2297708, 2324097, 2284008, 2171576, 2140979, 2218039, 2339425, 2825014, 2889669, 2538239]",2562077.2,262662.02360630664,22,2,1729986
de.wikipedia.org,2024-01-10 23:00:00,"[2324097, 2284008, 2171576, 2140979, 2218039, 2339425, 2825014, 2889669, 2538239, 1729986]",2464466.6,417452.040148614,23,2,1113120
de.wikipedia.org,2024-01-11 00:00:00,"[2284008, 2171576, 2140979, 2218039, 2339425, 2825014, 2889669, 2538239, 1729986, 1113120]",2219205.6,690082.382055534,0,3,795253
de.wikipedia.org,2024-01-11 01:00:00,"[2171576, 2140979, 2218039, 2339425, 2825014, 2889669, 2538239, 1729986, 1113120, 795253]",1813253.4,802211.9066966283,1,3,620876
de.wikipedia.org,2024-01-11 02:00:00,"[2140979, 2218039, 2339425, 2825014, 2889669, 2538239, 1729986, 1113120, 795253, 620876]",1359494.8,700189.7886954364,2,3,569501
de.wikipedia.org,2024-01-11 03:00:00,"[2218039, 2339425, 2825014, 2889669, 2538239, 1729986, 1113120, 795253, 620876, 569501]",965747.2,426800.92629768274,3,3,516740
de.wikipedia.org,2024-01-11 04:00:00,"[2339425, 2825014, 2889669, 2538239, 1729986, 1113120, 795253, 620876, 569501, 516740]",723098.0,216309.27135284792,4,3,569216
de.wikipedia.org,2024-01-11 05:00:00,"[2825014, 2889669, 2538239, 1729986, 1113120, 795253, 620876, 569501, 516740, 569216]",614317.2,96275.33595142631,5,3,815364
de.wikipedia.org,2024-01-11 06:00:00,"[2889669, 2538239, 1729986, 1113120, 795253, 620876, 569501, 516740, 569216, 815364]",618339.4,103870.9421996354,6,3,1202317
de.wikipedia.org,2024-01-11 07:00:00,"[2538239, 1729986, 1113120, 795253, 620876, 569501, 516740, 569216, 815364, 1202317]",734627.6,255872.83514793045,7,3,1765686
de.wikipedia.org,2024-01-11 08:00:00,"[1729986, 1113120, 795253, 620876, 569501, 516740, 569216, 815364, 1202317, 1765686]",973864.6,464111.5077589006,8,3,2077043
de.wikipedia.org,2024-01-11 09:00:00,"[1113120, 795253, 620876, 569501, 516740, 569216, 815364, 1202317, 1765686, 2077043]",1285925.2,565354.4109867366,9,3,2292402
de.wikipedia.org,2024-01-11 10:00:00,"[795253, 620876, 569501, 516740, 569216, 815364, 1202317, 1765686, 2077043, 2292402]",1630562.4,548375.3319698471,10,3,2371979
de.wikipedia.org,2024-01-11 11:00:00,"[620876, 569501, 516740, 569216, 815364, 1202317, 1765686, 2077043, 2292402, 2371979]",1941885.4,425233.49240463175,11,3,2333951
de.wikipedia.org,2024-01-11 12:00:00,"[569501, 516740, 569216, 815364, 1202317, 1765686, 2077043, 2292402, 2371979, 2333951]",2168212.2,225722.1875433605,12,3,2333650
de.wikipedia.org,2024-01-11 13:00:00,"[516740, 569216, 815364, 1202317, 1765686, 2077043, 2292402, 2371979, 2333951, 2333650]",2281805.0,105430.76654373713,13,3,2398284
de.wikipedia.org,2024-01-11 14:00:00,"[569216, 815364, 1202317, 1765686, 2077043, 2292402, 2371979, 2333951, 2333650, 2398284]",2346053.2,36273.84030069052,14,3,2299873
de.wikipedia.org,2024-01-11 15:00:00,"[815364, 1202317, 1765686, 2077043, 2292402, 2371979, 2333951, 2333650, 2398284, 2299873]",2347547.4,34123.17070027344,15,3,2182677
de.wikipedia.org,2024-01-11 16:00:00,"[1202317, 1765686, 2077043, 2292402, 2371979, 2333951, 2333650, 2398284, 2299873, 2182677]",2309687.0,71049.6307801807,16,3,2133004
de.wikipedia.org,2024-01-11 17:00:00,"[1765686, 2077043, 2292402, 2371979, 2333951, 2333650, 2398284, 2299873, 2182677, 2133004]",2269497.6,97767.53203512913,17,3,2203479
de.wikipedia.org,2024-01-11 18:00:00,"[2077043, 2292402, 2371979, 2333951, 2333650, 2398284, 2299873, 2182677, 2133004, 2203479]",2243463.4,94494.95105369386,18,3,2412150
de.wikipedia.org,2024-01-11 19:00:00,"[2292402, 2371979, 2333951, 2333650, 2398284, 2299873, 2182677, 2133004, 2203479, 2412150]",2246236.6,99089.63267385746,19,3,2670643
de.wikipedia.org,2024-01-11 20:00:00,"[2371979, 2333951, 2333650, 2398284, 2299873, 2182677, 2133004, 2203479, 2412150, 2670643]",2320390.6,199420.97527251238,20,3,2742978
de.wikipedia.org,2024-01-11 21:00:00,"[2333951, 2333650, 2398284, 2299873, 2182677, 2133004, 2203479, 2412150, 2670643, 2742978]",2432450.8,243175.35228176395,21,3,2480845
de.wikipedia.org,2024-01-11 22:00:00,"[2333650, 2398284, 2299873, 2182677, 2133004, 2203479, 2412150, 2670643, 2742978, 2480845]",2502019.0,191909.45786698477,22,3,1752073
de.wikipedia.org,2024-01-11 23:00:00,"[2398284, 2299873, 2182677, 2133004, 2203479, 2412150, 2670643, 2742978, 2480845, 1752073]",2411737.8,351193.8484776748,23,3,1156022
de.wikipedia.org,2024-01-12 00:00:00,"[2299873, 2182677, 2133004, 2203479, 2412150, 2670643, 2742978, 2480845, 1752073, 1156022]",2160512.2,612851.7089846124,0,4,828685
de.wikipedia.org,2024-01-12 01:00:00,"[2182677, 2133004, 2203479, 2412150, 2670643, 2742978, 2480845, 1752073, 1156022, 828685]",1792120.6,736600.9080669397,1,4,630162
de.wikipedia.org,2024-01-12 02:00:00,"[2133004, 2203479, 2412150, 2670643, 2742978, 2480845, 1752073, 1156022, 828685, 630162]",1369557.4,673219.754884421,2,4,576422
de.wikipedia.org,2024-01-12 03:00:00,"[2203479, 2412150, 2670643, 2742978, 2480845, 1752073, 1156022, 828685, 630162, 576422]",988672.8,432403.15264040336,3,4,536103
de.wikipedia.org,2024-01-12 04:00:00,"[2412150, 2670643, 2742978, 2480845, 1752073, 1156022, 828685, 630162, 576422, 536103]",745478.8,228554.31844478459,4,4,636958
de.wikipedia.org,2024-01-12 05:00:00,"[2670643, 2742978, 2480845, 1752073, 1156022, 828685, 630162, 576422, 536103, 636958]",641666.0,100529.5380930401,5,4,842683
de.wikipedia.org,2024-01-12 06:00:00,"[2742978, 2480845, 1752073, 1156022, 828685, 630162, 576422, 536103, 636958, 842683]",644465.6,105757.72243500708,6,4,1221136
de.wikipedia.org,2024-01-12 07:00:00,"[2480845, 1752073, 1156022, 828685, 630162, 576422, 536103, 636958, 842683, 1221136]",762660.4,252355.9322866019,7,4,1763077
de.wikipedia.org,2024-01-12 08:00:00,"[1752073, 1156022, 828685, 630162, 576422, 536103, 636958, 842683, 1221136, 1763077]",999991.4,447869.66785376304,8,4,2101079
de.wikipedia.org,2024-01-12 09:00:00,"[1156022, 828685, 630162, 576422, 536103, 636958, 842683, 1221136, 1763077, 2101079]",1312986.6,549601.2510941364,9,4,2332892
de.wikipedia.org,2024-01-12 10:00:00,"[828685, 630162, 576422, 536103, 636958, 842683, 1221136, 1763077, 2101079, 2332892]",1652173.4,551046.5690812711,10,4,2342729
de.wikipedia.org,2024-01-12 11:00:00,"[630162, 576422, 536103, 636958, 842683, 1221136, 1763077, 2101079, 2332892, 2342729]",1952182.6,421859.2976472606,11,4,2253408
de.wikipedia.org,2024-01-12 12:00:00,"[576422, 536103, 636958, 842683, 1221136, 1763077, 2101079, 2332892, 2342729, 2253408]",2158637.0,215878.1364075575,12,4,2190155
de.wikipedia.org,2024-01-12 13:00:00,"[536103, 636958, 842683, 1221136, 1763077, 2101079, 2332892, 2342729, 2253408, 2190155]",2244052.6,90623.83351105823,13,4,2213936
